889,98.38909,98.788483,98.598258
890,98.34772,98.664614,98.586752
891,98.423442,98.706481,98.628202
892,98.358218,98.725183,98.612437
893,98.481151,98.722185,98.598302
894,98.474582,98.677605,98.607547
895,98.45301,98.710426,98.620671
896,98.421643,98.71915,98.6043
897,98.481766,98.744054,98.640122
898,98.576365,98.769361,98.634844
899,98.605422,98.605877,98.621953
900,98.56577,98.706804,98.637008
901,98.533889,98.718125,98.651076
902,98.631154,98.703007,98.495222
903,98.560125,98.875595,98.604157
904,98.479313,98.752213,98.57392
905,98.537484,98.74707,98.712171
906,98.458088,98.78498,98.603312
907,98.541014,98.775692,98.644018
908,98.578199,98.659616,98.558336
909,98.53257,98.732419,98.554315
910,98.650388,98.874162,98.599747
911,98.654033,98.812979,98.729918
912,98.646458,98.799782,98.641707
913,98.622533,98.675565,98.502915
914,98.670323,98.748423,98.594993
915,98.376368,98.894641,98.726335
916,98.408512,98.755764,98.653325
917,98.531303,98.759191,98.509048
918,98.601896,98.6407,98.587441
919,98.494253,98.724518,98.753019
920,98.586005,98.871811,98.691736
921,98.34359,98.796815,98.480939
922,98.360195,98.619482,98.604608
923,98.456253,98.82579,98.725886
924,98.561939,98.867317,98.647654
925,98.653349,98.867293,98.545711
926,98.61482,98.710695,98.715075
927,98.522826,98.91346,98.692654
928,98.475768,98.8563,98.559518
929,98.587694,98.720033,98.589577
930,98.491342,98.938165,98.745007
931,98.638541,98.881524,98.559771
932,98.698928,98.74082,98.721939
933,98.535982,98.895556,98.682951
934,98.401573,98.721051,98.529994
935,98.48744,98.922179,98.647713
936,98.560907,98.856722,98.638116
937,98.502049,98.710073,98.707002
938,98.574761,98.898562,98.565062
939,98.340114,98.846527,98.629172
940,98.582203,98.690578,98.78572
941,98.590399,98.810129,98.72655
942,98.616867,98.895155,98.528629
943,98.636636,98.726611,98.655557
944,98.683487,98.870838,98.6736
945,98.66398,98.734025,98.700847
946,98.731634,98.92535,98.717934
947,98.768115,98.926987,98.645954
948,98.642825,98.885666,98.678086
949,98.665206,98.753179,98.804825
950,98.685089,98.766105,98.65153
951,98.63718,98.929064,98.678032
952,98.686323,98.910494,98.657891
953,98.796169,98.768278,98.695305
954,98.795247,98.883668,98.679567
955,98.739855,98.739866,98.823291
956,98.606358,98.927688,98.77686
957,98.556542,98.787665,98.57438
958,98.744286,98.898011,98.658957
959,98.734329,98.948753,98.679797
960,98.519294,98.874183,98.787434
961,98.556094,98.886945,98.825031
962,98.692889,98.809051,98.684604
963,98.636588,98.961843,98.611874
964,98.470365,98.869009,98.691384
965,98.509892,98.958853,98.720285
966,98.619703,98.806967,98.819501
967,98.702817,98.921134,98.829093
968,98.487038,98.822615,98.670279
969,98.435172,98.989962,98.666888
970,98.431652,98.861584,98.745014
971,98.423627,98.936307,98.795925
972,98.406562,98.802011,98.753757
973,98.584476,98.885224,98.737217
974,98.626324,98.849326,98.751108
975,98.607014,98.946207,98.613018
976,98.595777,98.913593,98.692528
977,98.491362,98.881864,98.80899
978,98.480512,98.772142,98.71377
979,98.434322,98.939009,98.844184
980,98.421517,98.905001,98.75186
981,98.481618,98.854401,98.794915
982,98.514918,98.93688,98.683413
983,98.517308,98.824269,98.741836
984,98.450621,98.956229,98.763124
985,98.713937,98.897963,98.701734
986,98.614923,98.816499,98.76618
987,98.672097,98.882781,98.715378
988,98.634297,98.959377,98.708242
989,98.618922,98.940606,98.690292
990,98.558797,98.907548,98.747821
991,98.684565,98.857301,98.812935
992,98.536179,98.904953,98.70919
993,98.620219,98.964571,98.713057
994,98.737666,98.934108,98.813866
995,98.605474,98.887358,98.773805
996,98.567596,98.935542,98.769003
997,98.621765,98.89358,98.769043
998,98.642357,98.902777,98.719139
999,98.612196,98.830411,98.803469
1000,98.629797,98.896533,98.807474
1001,98.7045,98.983944,98.785864
1002,98.720131,98.919536,98.766814
1003,98.758046,98.858574,98.771924
1004,98.753474,98.933714,98.762276
1005,98.772299,98.972733,98.784
1006,98.756613,98.892266,98.75141
1007,98.662316,98.977439,98.785926
1008,98.588674,98.9042,98.734651
1009,98.68741,98.840958,98.818822
1010,98.742191,98.909334,98.773175
1011,98.746123,98.888956,98.785875
1012,98.718919,98.862124,98.770186
1013,98.654721,98.920017,98.739569
1014,98.706595,98.91646,98.74112
1015,98.641252,98.872535,98.734577
1016,98.599195,98.943497,98.734408
1017,98.571151,98.908572,98.766729
1018,98.601661,98.867236,98.722892
1019,98.636471,98.878626,98.774699
1020,98.710383,98.970968,98.752767
1021,98.770396,98.937327,98.753676
1022,98.795284,98.895941,98.765915
1023,98.791366,98.940821,98.781414
1024,98.795312,98.938632,98.781312
1025,98.757449,98.928581,98.766864
1026,98.781701,98.935044,98.711402
1027,98.826471,98.914938,98.79097
1028,98.836081,98.88222,98.718244
1029,98.766528,98.908862,98.773057
1030,98.708435,98.970756,98.820283
1031,98.761169,98.929534,98.796577
1032,98.728105,98.869898,98.708185
1033,98.662092,98.920144,98.722288
1034,98.542373,98.968397,98.732116
1035,98.467821,98.924653,98.709877
1036,98.545954,98.858644,98.708815
1037,98.518036,98.869741,98.707488
1038,98.542379,98.928725,98.726993
1039,98.589998,98.938691,98.756165
1040,98.543209,98.913006,98.743707
1041,98.54938,98.907903,98.712236
1042,98.585608,98.90614,98.742311
1043,98.545515,98.905158,98.772038
1044,98.557879,98.877695,98.755417
1045,98.676316,98.857368,98.732538
1046,98.735391,98.888451,98.696722
1047,98.739476,98.921114,98.693971
1048,98.719596,98.923647,98.718907
1049,98.781704,98.920249,98.768098
1050,98.78783,98.884002,98.744443
1051,98.749424,98.890535,98.716953
1052,98.729641,98.931297,98.73568
1053,98.82225,98.960565,98.721659
1054,98.886198,98.925288,98.751773
1055,98.797226,98.883988,98.756665
1056,98.821264,98.908487,98.736162
1057,98.807809,98.941807,98.708462
1058,98.772804,98.942561,98.737339
1059,98.779235,98.959151,98.740418
1060,98.786699,98.903241,98.736577
1061,98.665562,98.87671,98.762907
1062,98.51094,98.903709,98.730209
1063,98.567337,98.945023,98.682362
1064,98.670285,98.960154,98.680792
1065,98.63761,98.979543,98.68305
1066,98.623029,98.967057,98.696649
1067,98.649702,98.933626,98.746858
1068,98.68712,98.898459,98.774251
1069,98.716567,98.863549,98.753989
1070,98.703821,98.847875,98.777486
1071,98.71997,98.863688,98.753254
1072,98.722268,98.904706,98.703546
1073,98.660668,98.92057,98.712983
1074,98.611715,98.902361,98.734595
1075,98.608748,98.898099,98.714769
1076,98.646142,98.874159,98.731545
1077,98.701432,98.852763,98.755741
1078,98.693858,98.884368,98.748571
1079,98.649294,98.906085,98.741447
1080,98.629505,98.916497,98.717618
1081,98.558081,98.925827,98.704586
1082,98.543299,98.914436,98.692736
1083,98.609281,98.897795,98.706331
1084,98.601661,98.886511,98.710067
1085,98.445529,98.896761,98.74098
1086,98.331149,98.889368,98.755031
1087,98.386933,98.871372,98.749853
1088,98.46431,98.871292,98.727379
1089,98.522048,98.870553,98.686013
1090,98.60465,98.863821,98.683877
1091,98.668058,98.862479,98.683748
1092,98.642241,98.86712,98.689292
1093,98.603407,98.863778,98.721002
1094,98.596223,98.876726,98.727722
1095,98.604863,98.903839,98.734474
1096,98.634531,98.928137,98.728365
1097,98.692228,98.926946,98.703913
1098,98.705287,98.882746,98.673249
1099,98.71761,98.853878,98.677188
1100,98.70417,98.857216,98.71393
1101,98.665823,98.860997,98.713138
1102,98.700918,98.859714,98.735059
1103,98.726891,98.872544,98.759737
1104,98.697083,98.875996,98.739961
1105,98.701449,98.880548,98.730552
1106,98.729993,98.902357,98.711995
1107,98.761765,98.913711,98.690358
1108,98.781698,98.903111,98.707659
1109,98.776596,98.913057,98.692735
1110,98.789518,98.955201,98.690002
1111,98.836699,98.930318,98.71579
1112,98.81572,98.897486,98.711579
1113,98.760472,98.878812,98.695087
1114,98.757308,98.888963,98.701193
