#,Protective Aluminum Coating (SiO2),,,,,,,,,,
#WL,Primary ,Secondary,Tertiary,,,,,,,,
658,0.900,0.900,0.900,,,,,,,,0.730
659,0.900,0.900,0.900,,,,,,,,0.730
660,0.900,0.900,0.900,,,,,,,,0.730
661,0.900,0.900,0.900,,,,,,,,0.729
662,0.900,0.900,0.900,,,,,,,,0.728
663,0.899,0.899,0.899,,,,,,,,0.727
664,0.898,0.898,0.898,,,,,,,,0.725
665,0.898,0.898,0.898,,,,,,,,0.724
666,0.898,0.898,0.898,,,,,,,,0.723
667,0.897,0.897,0.897,,,,,,,,0.722
668,0.897,0.897,0.897,,,,,,,,0.721
669,0.897,0.897,0.897,,,,,,,,0.721
670,0.897,0.897,0.897,,,,,,,,0.721
671,0.896,0.896,0.896,,,,,,,,0.720
672,0.896,0.896,0.896,,,,,,,,0.719
673,0.895,0.895,0.895,,,,,,,,0.718
674,0.895,0.895,0.895,,,,,,,,0.716
675,0.894,0.894,0.894,,,,,,,,0.715
676,0.894,0.894,0.894,,,,,,,,0.714
677,0.894,0.894,0.894,,,,,,,,0.714
678,0.893,0.893,0.893,,,,,,,,0.713
679,0.893,0.893,0.893,,,,,,,,0.712
680,0.893,0.893,0.893,,,,,,,,0.712
681,0.892,0.892,0.892,,,,,,,,0.711
682,0.892,0.892,0.892,,,,,,,,0.710
683,0.891,0.891,0.891,,,,,,,,0.709
684,0.891,0.891,0.891,,,,,,,,0.707
685,0.891,0.891,0.891,,,,,,,,0.706
686,0.890,0.890,0.890,,,,,,,,0.705
687,0.890,0.890,0.890,,,,,,,,0.705
688,0.890,0.890,0.890,,,,,,,,0.704
689,0.889,0.889,0.889,,,,,,,,0.703
690,0.889,0.889,0.889,,,,,,,,0.703
691,0.889,0.889,0.889,,,,,,End R Filter,,0.702
692,0.888,0.888,0.888,,,,Start I Filter,,,,0.701
693,0.888,0.888,0.888,,,,,,,,0.700
694,0.887,0.887,0.887,,,,,,,,0.699
695,0.887,0.887,0.887,,,,,,,,0.698
696,0.887,0.887,0.887,,,,,,,,0.698
697,0.886,0.886,0.886,,,,,,,,0.696
698,0.886,0.886,0.886,,,,,,,,0.695
699,0.886,0.886,0.886,,,,,,,,0.695
700,0.885,0.885,0.885,,,,,,,,0.694
701,0.885,0.885,0.885,,,,,,,,0.694
702,0.885,0.885,0.885,,,,,,,,0.693
703,0.885,0.885,0.885,,,,,,,,0.692
704,0.884,0.884,0.884,,,,,,,,0.692
705,0.884,0.884,0.884,,,,,,,,0.691
706,0.884,0.884,0.884,,,,,,,,0.691
707,0.884,0.884,0.884,,,,,,,,0.690
708,0.883,0.883,0.883,,,,,,,,0.690
709,0.883,0.883,0.883,,,,,,,,0.689
710,0.883,0.883,0.883,,,,,,,,0.689
711,0.883,0.883,0.883,,,,,,,,0.688
712,0.883,0.883,0.883,,,,,,,,0.687
713,0.882,0.882,0.882,,,,,,,,0.687
714,0.882,0.882,0.882,,,,,,,,0.686
715,0.882,0.882,0.882,,,,,,,,0.686
716,0.882,0.882,0.882,,,,,,,,0.685
717,0.881,0.881,0.881,,,,,,,,0.685
718,0.881,0.881,0.881,,,,,,,,0.684
719,0.881,0.881,0.881,,,,,,,,0.684
720,0.881,0.881,0.881,,,,,,,,0.683
721,0.880,0.880,0.880,,,,,,,,0.683
722,0.880,0.880,0.880,,,,,,,,0.682
723,0.880,0.880,0.880,,,,,,,,0.682
724,0.880,0.880,0.880,,,,,,,,0.681
725,0.880,0.880,0.880,,,,,,,,0.680
726,0.879,0.879,0.879,,,,,,,,0.680
727,0.879,0.879,0.879,,,,,,,,0.679
728,0.879,0.879,0.879,,,,,,,,0.679
729,0.879,0.879,0.879,,,,,,,,0.678
730,0.878,0.878,0.878,,,,,,,,0.678
731,0.878,0.878,0.878,,,,,,,,0.677
732,0.878,0.878,0.878,,,,,,,,0.677
733,0.878,0.878,0.878,,,,,,,,0.676
734,0.878,0.878,0.878,,,,,,,,0.676
735,0.877,0.877,0.877,,,,,,,,0.675
736,0.877,0.877,0.877,,,,,,,,0.675
737,0.877,0.877,0.877,,,,,,,,0.674
738,0.877,0.877,0.877,,,,,,,,0.674
739,0.876,0.876,0.876,,,,,,,,0.673
740,0.876,0.876,0.876,,,,,,,,0.673
741,0.876,0.876,0.876,,,,,,,,0.672
742,0.876,0.876,0.876,,,,,,,,0.672
743,0.876,0.876,0.876,,,,,,,,0.671
744,0.875,0.875,0.875,,,,,,,,0.671
745,0.875,0.875,0.875,,,,,,,,0.670
746,0.875,0.875,0.875,,,,,,,,0.670
747,0.875,0.875,0.875,,,,,,,,0.669
748,0.875,0.875,0.875,,,,,,,,0.669
749,0.874,0.874,0.874,,,,,,,,0.668
750,0.874,0.874,0.874,,,,,,,,0.668
751,0.874,0.874,0.874,,,,,,,,0.667
752,0.874,0.874,0.874,,,,,,,,0.667
753,0.873,0.873,0.873,,,,,,,,0.666
754,0.873,0.873,0.873,,,,,,,,0.666
755,0.873,0.873,0.873,,,,,,,,0.665
756,0.873,0.873,0.873,,,,,,,,0.664
757,0.872,0.872,0.872,,,,,,,,0.664
758,0.872,0.872,0.872,,,,,,,,0.663
759,0.872,0.872,0.872,,,,,,,,0.663
760,0.872,0.872,0.872,,,,,,,,0.662
761,0.871,0.871,0.871,,,,,,,,0.662
762,0.871,0.871,0.871,,,,,,,,0.661
763,0.871,0.871,0.871,,,,,,,,0.660
764,0.871,0.871,0.871,,,,,,,,0.660
765,0.870,0.870,0.870,,,,,,,,0.659
766,0.870,0.870,0.870,,,,,,,,0.659
767,0.870,0.870,0.870,,,,,,,,0.658
768,0.870,0.870,0.870,,,,,,,,0.657
769,0.869,0.869,0.869,,,,,,,,0.657
770,0.869,0.869,0.869,,,,,,,,0.656
771,0.869,0.869,0.869,,,,,,,,0.656
772,0.869,0.869,0.869,,,,,,,,0.655
773,0.868,0.868,0.868,,,,,,,,0.655
774,0.868,0.868,0.868,,,,,,,,0.654
775,0.868,0.868,0.868,,,,,,,,0.653
776,0.867,0.867,0.867,,,,,,,,0.653
777,0.867,0.867,0.867,,,,,,,,0.652
778,0.867,0.867,0.867,,,,,,,,0.652
779,0.867,0.867,0.867,,,,,,,,0.651
780,0.866,0.866,0.866,,,,,,,,0.651
781,0.866,0.866,0.866,,,,,,,,0.650
782,0.866,0.866,0.866,,,,,,,,0.649
783,0.866,0.866,0.866,,,,,,,,0.649
784,0.865,0.865,0.865,,,,,,,,0.648
785,0.865,0.865,0.865,,,,,,,,0.648
786,0.865,0.865,0.865,,,,,,,,0.647
787,0.865,0.865,0.865,,,,,,,,0.646
788,0.864,0.864,0.864,,,,,,,,0.646
789,0.864,0.864,0.864,,,,,,,,0.645
790,0.864,0.864,0.864,,,,,,,,0.645
791,0.864,0.864,0.864,,,,,,,,0.644
792,0.863,0.863,0.863,,,,,,,,0.644
793,0.863,0.863,0.863,,,,,,,,0.643
794,0.863,0.863,0.863,,,,,,,,0.643
795,0.863,0.863,0.863,,,,,,,,0.642
796,0.862,0.862,0.862,,,,,,,,0.641
797,0.862,0.862,0.862,,,,,,,,0.641
798,0.862,0.862,0.862,,,,,,,,0.640
799,0.862,0.862,0.862,,,,,,,,0.640
800,0.861,0.861,0.861,,,,,,,,0.639
801,0.861,0.861,0.861,,,,,,,,0.639
802,0.861,0.861,0.861,,,,,,,,0.639
803,0.861,0.861,0.861,,,,,,,,0.639
804,0.861,0.861,0.861,,,,,,,,0.639
805,0.861,0.861,0.861,,,,,,,,0.639
806,0.861,0.861,0.861,,,,,,,,0.639
807,0.861,0.861,0.861,,,,,,,,0.639
808,0.861,0.861,0.861,,,,,,,,0.639
809,0.861,0.861,0.861,,,,,,,,0.639
810,0.861,0.861,0.861,,,,,,,,0.639
811,0.861,0.861,0.861,,,,,,,,0.639
812,0.861,0.861,0.861,,,,,,,,0.638
813,0.861,0.861,0.861,,,,,,,,0.638
814,0.861,0.861,0.861,,,,,,,,0.638
815,0.861,0.861,0.861,,,,,,,,0.638
816,0.861,0.861,0.861,,,,,,,,0.638
817,0.861,0.861,0.861,,,,,,,,0.638
818,0.861,0.861,0.861,,,,End I Filter,,,,0.638
819,0.861,0.861,0.861,,Start Z Filter,,,,,,0.638
820,0.861,0.861,0.861,,,,,,,,0.638
